Stations_ID; Mess_Datum_Beginn; Mess_Datum_Ende; Qualitaets_Niveau; Art; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  1346;19450101;19450131;   5;   1;   -6.3;  -8.8;  -11.3;    5.90;  6.08;  66.6;-999;   1.8; -17.50;  -999;   19.0;eor
  1346;19450201;19450228;   5;   1;    1.9;  -0.5;   -2.8;    5.90;  6.16;  96.3;-999;  10.2;  -6.90;  -999;   30.4;eor
  1346;19450301;19450331;   5;   1;   -999;   1.0;   -1.5;    -999;  -999;  -999;-999;  -999;   -999;  -999;   -999;eor
  1346;19450401;19450410;-999;-999;   -999;  -999;   -999;    -999;  -999;  -999;-999;  10.0;  -6.60;  -999;   10.0;eor
  1346;19450401;19450430;   5;   1;   -999;   3.0;   -0.4;    -999;  -999;  -999;-999;  -999;   -999;  -999;   -999;eor
  1346;19450501;19450531;   5;   1;   -999;   8.0;    5.6;    -999;  -999;  -999;-999;  -999;   -999;  -999;   -999;eor
  1346;19450601;19450630;   5;   1;   -999;  10.5;    7.3;    -999;  -999;  -999;-999;  -999;   -999;  -999;   -999;eor
  1346;19450701;19450731;   5;   1;   -999;  12.0;    8.6;    -999;  -999;  -999;-999;  -999;   -999;  -999;   -999;eor
  1346;19450801;19450831;   5;   1;   13.5;  10.2;    7.7;    3.60;  5.44;  -999;-999;  22.4;   3.10;  -999;  112.8;eor
  1346;19450901;19450930;   5;   1;   11.9;   8.8;    6.3;    3.10;  5.36; 156.1;-999;  20.5;  -2.50;  -999;   35.7;eor
  1346;19451001;19451031;   5;   1;    7.9;   5.1;    1.9;    3.60;  4.32; 174.6;-999;  14.1;  -4.40;  -999;   18.6;eor
  1346;19451101;19451130;   5;   1;    2.3;  -0.5;   -2.5;    2.40;  4.48; 138.0;-999;  12.1;  -8.50;  -999;   23.1;eor
  1346;19451201;19451231;   5;   1;   -1.1;  -3.6;   -6.0;    4.90;  6.80;  36.1;-999;   6.3; -22.90;  -999;   42.3;eor
  1346;19460101;19460131;   5;   1;   -1.1;  -4.0;   -7.1;    4.70;  4.16; 136.9;   135.7;   6.9; -18.40;  -999;   31.5;eor
  1346;19460201;19460228;   5;   1;   -1.5;  -3.5;   -5.6;    5.10;  7.20;  29.5;   396.2;   4.3; -11.00;  -999;   55.8;eor
  1346;19460301;19460331;   5;   1;    2.1;  -0.4;   -3.0;    2.90;  5.20; 149.1;    65.1;   9.9; -11.60;  -999;   16.1;eor
  1346;19460401;19460430;   5;   1;    8.4;   4.6;    1.4;    2.40;  4.00; 228.6;    27.4;  13.4;  -8.00;  -999;   12.0;eor
  1346;19460501;19460531;   5;   1;   10.5;   6.9;    4.5;    2.70;  6.24; 164.7;   137.0;  15.5;  -3.90;  -999;   19.3;eor
  1346;19460601;19460630;   5;   1;   10.9;   7.7;    5.2;    3.30;  6.24; 142.9;   311.6;  20.4;   0.40;  -999;   87.8;eor
  1346;19460701;19460731;   5;   1;   15.4;  11.9;    9.1;    2.80;  5.36; 222.8;    81.2;  23.6;   3.30;  -999;   17.0;eor
  1346;19460801;19460831;   5;   1;   14.1;   9.9;    7.4;    2.60;  5.28; 205.6;   158.0;  25.1;   2.30;  -999;   23.8;eor
  1346;19460901;19460930;   5;   1;   12.5;   9.1;    6.5;    3.50;  4.80; 182.6;   134.9;  17.5;   1.20;  -999;   26.3;eor
  1346;19461001;19461031;   5;   1;    6.0;   3.1;    0.9;    3.90;  5.68; 122.3;    74.7;  15.9;  -9.20;  -999;   15.3;eor
  1346;19461101;19461130;   5;   1;    2.5;  -0.4;   -2.7;    3.70;  5.84;  75.1;   115.5;  11.8;  -8.00;  -999;   23.6;eor
  1346;19461201;19461231;   5;   1;   -3.3;  -5.4;   -7.5;    3.80;  5.44;  79.3;   124.8;   1.8; -17.40;  -999;   27.6;eor
  1346;19470101;19470131;   5;   1;   -4.6;  -7.2;   -9.9;    4.50;  5.20; 101.1;    90.0;  10.4; -20.60;  -999;   20.2;eor
  1346;19470201;19470228;   5;   1;   -2.5;  -5.2;   -7.7;    3.80;  5.60;  99.4;   118.3;   2.9; -14.00;  -999;   32.9;eor
  1346;19470301;19470331;   5;   1;    2.5;  -0.5;   -3.4;    5.20;  7.04;  57.6;   240.0;  12.4; -14.50;  -999;   33.1;eor
  1346;19470401;19470430;   5;   1;    8.0;   4.0;    1.2;    4.30;  5.12; 173.7;   105.5;  17.1;  -6.30;  -999;   16.7;eor
  1346;19470501;19470531;   5;   1;   11.5;   8.2;    5.5;    2.70;  6.08; 160.3;    93.6;  19.1;  -2.20;  -999;   14.8;eor
  1346;19470601;19470630;   5;   1;   14.7;  11.1;    8.1;    2.80;  4.96; 239.1;    83.3;  25.1;   0.50;  -999;   21.0;eor
  1346;19470701;19470731;   5;   1;   16.7;  13.3;   10.3;    2.90;  4.48; 243.3;   144.8;  26.4;   3.20;  -999;   36.1;eor
  1346;19470801;19470831;   5;   1;   17.2;  13.6;   10.5;    3.50;  3.84; 283.8;    71.4;  25.4;   3.40;  -999;   26.0;eor
  1346;19470901;19470930;   5;   1;   15.5;  11.5;    8.7;    3.40;  3.36; 231.7;    57.7;  23.0;  -0.40;  -999;   23.5;eor
  1346;19471001;19471031;   5;   1;    9.5;   6.0;    3.0;    3.20;  3.76; 197.4;    51.2;  16.2;  -8.40;  -999;   19.8;eor
  1346;19471101;19471130;   5;   1;    3.4;   0.6;   -1.8;    5.50;  6.72;  64.7;   292.9;  11.0; -12.40;  -999;   95.4;eor
  1346;19471201;19471231;   5;   1;   -3.0;  -4.7;   -6.6;    5.20;  7.44;  19.3;   210.6;   4.9; -12.30;  -999;   40.4;eor
  1346;19480101;19480131;   5;   1;    0.4;  -1.9;   -4.3;    6.30;  7.20;  34.1;   289.6;   8.6; -11.30;  -999;   30.2;eor
  1346;19480201;19480229;   5;   1;   -1.1;  -4.2;   -6.7;    5.50;  6.32;  74.9;   120.7;  11.6; -19.60;  -999;   24.1;eor
  1346;19480301;19480331;   5;   1;    6.4;   3.0;    0.1;    3.80;  3.60; 240.7;    68.2;  11.6;  -5.70;  -999;   32.1;eor
  1346;19480401;19480430;   5;   1;    5.9;   2.6;    0.2;    5.00;  5.68; 153.0;   123.8;  14.3;  -4.90;  -999;   20.5;eor
  1346;19480501;19480531;   5;   1;   10.7;   7.0;    4.0;    4.10;  5.60; 198.6;   119.0;  16.3;  -1.30;  -999;   23.2;eor
  1346;19480601;19480630;   5;   1;   11.5;   8.1;    5.3;    4.80;  6.08; 182.6;   167.5;  20.9;  -0.50;  -999;   21.3;eor
  1346;19480701;19480731;   5;   1;   11.1;   8.5;    6.0;    4.40;  6.72; 131.7;   368.6;  21.3;   0.50;  -999;   55.5;eor
  1346;19480801;19480831;   5;   1;   13.4;  10.3;    7.9;    4.20;  6.08; 159.2;   200.7;  20.2;   0.90;  -999;   23.6;eor
  1346;19480901;19480930;   5;   1;   12.3;   8.5;    5.8;    3.00;  4.56; 201.2;    88.3;  19.2;  -0.90;  -999;   28.5;eor
  1346;19481001;19481031;   5;   1;   -999;   4.5;    2.1;    -999;  -999;  -999;    94.2;  -999;   -999;  -999;   21.8;eor
  1346;19481101;19481130;   5;   1;    6.5;   3.6;    0.8;    4.00;  4.64;  -999;   105.5;  12.3;  -6.00;  -999;   47.5;eor
  1346;19481201;19481231;   5;   1;    2.4;  -0.1;   -2.6;    5.20;  4.40; 117.7;    46.3;  12.2; -10.50;  -999;   21.8;eor
  1346;19490101;19490131;   5;   1;   -0.2;  -2.6;   -5.1;    5.40;  5.04;  95.3;   102.0;   9.3; -11.20;  -999;   19.3;eor
  1346;19490201;19490228;   5;   1;    1.0;  -2.3;   -5.3;    4.50;  3.68; 160.6;    34.4;   8.0; -16.30;  -999;    8.8;eor
  1346;19490301;19490331;   5;   1;   -0.2;  -3.5;   -6.4;    4.50;  5.04; 141.4;    94.9;  12.0; -17.20;  -999;   22.3;eor
  1346;19490401;19490430;   5;   1;    9.4;   5.2;    1.6;    4.50;  5.36; 185.6;   183.8;  19.0;  -9.10;  -999;   43.3;eor
  1346;19490501;19490531;   5;   1;    7.7;   4.4;    1.7;    4.40;  6.72; 113.0;   160.0;  18.8;  -5.70;  -999;   33.7;eor
  1346;19490601;19490630;   5;   1;   12.2;   8.5;    5.1;    4.00;  5.12; 239.1;    89.0;  19.6;   0.40;  -999;   21.2;eor
  1346;19490701;19490731;   5;   1;   17.2;  12.8;    8.9;    3.70;  2.96; 337.9;    41.2;  26.7;   4.20;  -999;   16.5;eor
  1346;19490801;19490831;   5;   1;   15.9;  11.7;    8.2;    4.10;  4.96; 229.7;   100.1;  25.2;   0.90;  -999;   32.8;eor
  1346;19490901;19490930;   5;   1;   15.9;  12.3;    9.6;    3.90;  4.24; 191.5;    86.0;  24.6;   4.80;  -999;   23.6;eor
  1346;19491001;19491031;   5;   1;   10.1;   6.4;    4.1;    4.50;  4.32; 162.6;    37.8;  16.0;  -6.30;  -999;   13.5;eor
  1346;19491101;19491130;   5;   1;    0.3;  -1.8;   -3.5;    5.30;  6.56;  64.6;   123.5;   9.1;  -8.60;  -999;   22.0;eor
  1346;19491201;19491231;   5;   1;    0.7;  -1.7;   -4.1;    6.60;  6.00;  62.4;   156.7;   5.8;  -9.10;  -999;   39.1;eor
  1346;19500101;19500131;   5;   1;   -1.4;  -4.2;   -7.0;    5.60;  5.44;  96.3;    81.7;   7.0; -15.90;  -999;   19.4;eor
  1346;19500201;19500228;   5;   1;    1.0;  -1.8;   -4.2;    7.10;  6.40;  61.7;   195.8;  12.1; -13.00;  -999;   24.7;eor
  1346;19500301;19500331;   5;   1;    2.8;  -0.3;   -3.2;    4.70;  4.56; 165.6;    41.1;  10.4; -14.20;  -999;   10.4;eor
  1346;19500401;19500430;   5;   1;    1.6;  -0.7;   -2.9;    5.70;  6.80;  67.5;   193.0;  10.8;  -7.70;  -999;   29.3;eor
  1346;19500501;19500531;   5;   1;   11.4;   7.8;    4.9;    4.80;  5.20; 213.0;   145.9;  21.6;  -0.10;  -999;   20.9;eor
  1346;19500601;19500630;   5;   1;   15.8;  12.1;    8.7;    4.20;  4.32; 288.6;   106.1;  24.3;   2.90;  -999;   22.4;eor
  1346;19500701;19500731;   5;   1;   17.2;  13.0;    9.7;    4.10;  4.80; 273.1;   144.2;  25.2;   5.30;  -999;   32.9;eor
  1346;19500801;19500831;   5;   1;   15.3;  11.5;    8.7;    3.90;  4.96; 207.0;   208.4;  23.1;   3.30;  -999;   27.8;eor
  1346;19500901;19500930;   5;   1;   10.0;   7.2;    4.8;    5.50;  6.24;  97.6;   220.0;  18.6;   0.00;  -999;   38.8;eor
  1346;19501001;19501031;   5;   1;    7.4;   4.5;    1.6;    4.10;  4.72; 155.4;    70.7;  15.3;  -9.40;  -999;   20.3;eor
  1346;19501101;19501130;   5;   1;    1.6;  -0.9;   -3.2;    6.40;  6.96;  33.6;   417.7;   8.8;  -6.20;  -999;   41.8;eor
  1346;19501201;19501231;   5;   1;   -3.7;  -6.5;   -8.7;    5.00;  6.48;  48.6;   137.8;   5.4; -13.90;  -999;   17.2;eor
  1346;19510101;19510131;   5;   1;   -1.1;  -3.1;   -5.2;    6.10;  7.04;  52.0;   183.6;   6.1;  -8.80;  -999;   45.3;eor
  1346;19510201;19510228;   5;   1;   -1.8;  -4.0;   -6.0;    5.70;  7.12;  52.1;   106.2;   5.1; -11.90;  -999;   21.7;eor
  1346;19510301;19510331;   5;   1;   -0.2;  -3.0;   -5.7;    6.00;  6.40;  76.1;   169.6;   8.6; -13.10;  -999;   26.6;eor
  1346;19510401;19510430;   5;   1;    3.8;   0.7;   -2.3;    5.00;  5.52; 157.0;    92.7;  15.2;  -6.80;  -999;   17.1;eor
  1346;19510501;19510531;   5;   1;    8.2;   5.1;    2.5;    4.30;  6.64; 164.1;   112.1;  18.2;  -3.30;  -999;   19.0;eor
  1346;19510601;19510630;   5;   1;   12.0;   8.6;    5.9;    4.30;  6.24; 159.7;   214.2;  20.6;   2.50;  -999;   47.0;eor
  1346;19510701;19510731;   5;   1;   14.9;  11.3;    8.1;    3.50;  4.72; 268.8;   119.4;  23.3;   4.00;  -999;   22.9;eor
  1346;19510801;19510831;   5;   1;   13.9;  10.6;    7.8;    4.10;  5.84; 159.7;   162.7;  22.0;   4.50;  -999;   25.8;eor
  1346;19510901;19510930;   5;   1;   12.4;   9.2;    6.5;    4.00;  4.88; 157.5;   112.2;  21.3;   0.50;  -999;   29.6;eor
  1346;19511001;19511031;   5;   1;    7.5;   4.0;    1.2;    4.20;  4.40; 170.0;    70.4;  12.3;  -3.60;  -999;   36.8;eor
  1346;19511101;19511130;   5;   1;    3.6;   1.3;   -1.4;    5.50;  7.12;  53.0;   204.1;  12.4;  -6.80;  -999;   21.7;eor
  1346;19511201;19511231;   5;   1;    3.2;   0.5;   -2.4;    4.90;  4.72; 143.1;   101.2;  10.0;  -9.50;  -999;   28.2;eor
  1346;19520101;19520131;   5;   1;   -3.0;  -5.3;   -7.5;    6.00;  6.56;  43.6;   206.9;   7.7; -12.80;  -999;   28.3;eor
  1346;19520201;19520229;   5;   1;   -2.8;  -5.5;   -7.8;    4.20;  5.84; 105.4;   130.3;   8.4; -13.00;  -999;   26.2;eor
  1346;19520301;19520331;   5;   1;    1.9;  -0.5;   -2.7;    4.40;  6.48;  84.6;   210.1;   5.8; -11.50;  -999;   41.2;eor
  1346;19520401;19520430;   5;   1;    6.6;   4.0;    1.6;    4.00;  5.60; 166.8;   109.8;  14.0; -11.40;  -999;   37.6;eor
  1346;19520501;19520531;   5;   1;    9.3;   6.2;    3.1;    4.10;  5.36; 229.3;    62.7;  15.3;  -4.40;  -999;   10.6;eor
  1346;19520601;19520630;   5;   1;   13.1;  10.2;    7.2;    4.00;  4.80; 235.4;    96.3;  22.4;   3.20;  -999;   26.3;eor
  1346;19520701;19520731;   5;   1;   17.5;  13.8;   10.5;    3.50;  3.92; 307.6;    36.4;  27.0;   3.40;  -999;   13.6;eor
  1346;19520801;19520831;   5;   1;   15.6;  12.4;    9.4;    4.30;  5.12; 221.1;   125.4;  24.0;   3.40;  -999;   26.6;eor
  1346;19520901;19520930;   5;   1;    6.6;   3.9;    1.8;    5.00;  6.40;  82.5;   200.6;  12.8;  -3.90;  -999;   31.1;eor
  1346;19521001;19521031;   5;   1;    5.0;   2.4;    0.1;    5.50;  6.56;  60.2;   311.8;  10.4;  -5.30;  -999;   41.9;eor
  1346;19521101;19521130;   5;   1;   -0.2;  -2.5;   -4.7;    5.80;  7.12;  46.7;   342.0;   7.7;  -9.80;  -999;   45.0;eor
  1346;19521201;19521231;   5;   1;   -1.6;  -4.0;   -6.1;    6.00;  6.24;  50.3;   219.7;   6.6; -12.90;  -999;   26.2;eor
  1346;19530101;19530131;   5;   1;   -3.5;  -5.8;   -8.2;    4.60;  5.36; 118.4;    41.9;   7.2; -11.60;  -999;   15.7;eor
  1346;19530201;19530228;   5;   1;   -2.5;  -4.7;   -7.1;    5.30;  5.76; 101.5;   158.8;  12.3; -17.70;  -999;   44.5;eor
  1346;19530301;19530331;   5;   1;    3.8;   0.8;   -1.9;    4.70;  3.20; 263.5;    14.9;  11.0; -10.60;  -999;    4.5;eor
  1346;19530401;19530430;   5;   1;    6.0;   2.9;    0.0;    4.60;  5.60; 188.5;    97.0;  12.0;  -6.60;  -999;   12.9;eor
  1346;19530501;19530531;   5;   1;   10.5;   7.2;    4.2;    4.30;  5.84; 231.3;   161.4;  21.1;  -6.10;  -999;   44.1;eor
  1346;19530601;19530630;   5;   1;   10.4;   8.0;    5.6;    3.50;  7.12; 113.1;   245.5;  16.0;  -2.70;  -999;   74.4;eor
  1346;19530701;19530731;   5;   1;   13.6;  10.6;    8.0;    4.10;  5.84; 163.8;   209.0;  20.3;   3.30;  -999;   32.4;eor
  1346;19530801;19530831;   5;   1;   14.2;  11.0;    8.5;    3.80;  4.72; 248.9;    54.4;  21.6;   2.70;  -999;   25.1;eor
  1346;19530901;19530930;   5;   1;   12.1;   8.8;    6.1;    4.50;  5.12; 166.3;   126.2;  20.6;   0.90;  -999;   21.6;eor
  1346;19531001;19531031;   5;   1;    9.4;   6.3;    4.1;    3.40;  5.04; 167.1;    35.1;  14.8;  -2.30;  -999;    9.4;eor
  1346;19531101;19531130;   5;   1;    7.0;   4.3;    1.9;    3.90;  3.36; 199.8;    35.7;  11.8;  -3.60;  -999;   13.8;eor
  1346;19531201;19531231;   5;   1;    4.0;   1.7;   -0.1;    3.80;  5.44;  99.3;    57.0;  11.3; -12.70;  -999;   11.6;eor
  1346;19540101;19540131;   5;   1;   -4.7;  -7.9;  -10.8;    5.90;  6.88;  49.7;   124.5;   3.5; -21.60;  -999;   26.1;eor
  1346;19540201;19540228;   5;   1;   -2.3;  -4.9;   -7.8;    4.80;  6.16;  90.5;    60.1;   5.0; -21.60;  -999;   12.1;eor
  1346;19540301;19540331;   5;   1;    2.3;   0.0;   -2.3;    4.50;  5.60; 153.9;    56.9;   8.2;  -8.20;  -999;   14.9;eor
  1346;19540401;19540430;   5;   1;    1.4;  -0.8;   -3.1;    4.90;  6.32; 125.3;    98.5;   7.4;  -8.10;  -999;   28.8;eor
  1346;19540501;19540531;   5;   1;    7.5;   4.6;    1.9;    3.90;  5.68; 181.4;    91.4;  15.6;  -3.30;  -999;   16.9;eor
  1346;19540601;19540630;   5;   1;   11.7;   8.8;    6.3;    3.70;  6.00; 157.9;   117.4;  20.1;   2.00;  -999;   23.6;eor
  1346;19540701;19540731;   5;   1;   10.1;   7.6;    5.3;    4.60;  6.64; 128.9;   238.4;  18.2;   0.20;  -999;   48.6;eor
  1346;19540801;19540831;   5;   1;   11.8;   9.2;    6.7;    4.30;  6.16; 138.2;   315.0;  19.8;   2.50;  -999;   45.9;eor
  1346;19540901;19540930;   5;   1;   10.6;   7.7;    5.2;    4.90;  6.40; 112.3;   298.3;  22.4;  -5.30;  -999;   58.9;eor
  1346;19541001;19541031;   5;   1;    7.6;   4.8;    2.3;    4.30;  5.20; 152.2;   141.7;  14.7;  -2.90;  -999;   61.3;eor
  1346;19541101;19541130;   5;   1;    3.5;   1.0;   -1.4;    4.40;  6.24;  80.4;   132.1;  13.7;  -8.60;  -999;   25.5;eor
  1346;19541201;19541231;   5;   1;    2.0;  -0.9;   -3.5;    5.50;  5.68;  86.1;   167.1;   9.5; -10.50;  -999;   34.8;eor
  1346;19550101;19550131;   5;   1;    2.5;  -0.5;   -3.8;    4.80;  5.76;  93.2;   278.1;  12.7; -14.80;  -999;   56.0;eor
  1346;19550201;19550228;   5;   1;   -3.2;  -5.6;   -7.4;    5.70;  6.88;  56.5;   166.5;   6.7; -14.30;  -999;   34.8;eor
  1346;19550301;19550331;   5;   1;   -1.1;  -4.0;   -6.8;    5.40;  5.28; 159.0;   109.1;  14.2; -12.90;  -999;   24.9;eor
  1346;19550401;19550430;   5;   1;    4.1;   1.3;   -1.6;    3.80;  4.88; 201.8;    41.8;  15.5;  -7.40;  -999;   11.8;eor
  1346;19550501;19550531;   5;   1;    7.8;   3.9;    1.0;    4.90;  6.24; 186.5;   217.6;  16.0;  -4.80;  -999;   73.2;eor
  1346;19550601;19550630;   5;   1;   11.7;   8.7;    6.0;    3.30;  6.40; 165.6;   190.5;  19.0;  -0.90;  -999;   42.1;eor
  1346;19550701;19550731;   5;   1;   13.0;  10.4;    8.4;    3.50;  6.80; 138.2;   185.2;  22.3;   2.00;  -999;   29.9;eor
  1346;19550801;19550831;   5;   1;   12.7;  10.1;    7.9;    3.40;  5.28; 191.2;    75.6;  17.4;   0.60;  -999;   18.2;eor
  1346;19550901;19550930;   5;   1;   10.0;   7.3;    5.4;    3.70;  5.36; 128.4;    97.1;  15.6;  -1.40;  -999;   27.7;eor
  1346;19551001;19551031;   5;   1;    5.5;   2.6;    0.1;    4.60;  5.20; 155.7;    77.0;  13.0;  -6.90;  -999;   20.0;eor
  1346;19551101;19551130;   5;   1;    2.3;  -0.1;   -2.4;    4.50;  5.04; 116.8;    45.1;  15.3; -13.10;  -999;   17.8;eor
  1346;19551201;19551231;   5;   1;    1.7;  -0.4;   -2.3;    5.60;  6.80;  54.0;   212.0;   6.2;  -7.40;  -999;   25.0;eor
  1346;19560101;19560131;   5;   1;   -0.4;  -3.1;   -6.1;    5.80;  6.08;  58.4;   183.0;   4.7; -10.90;  -999;   69.0;eor
  1346;19560201;19560229;   5;   1;  -10.3; -13.7;  -17.0;    5.00;  5.36; 117.2;    38.7;   0.1; -30.70;  -999;    9.6;eor
  1346;19560301;19560331;   5;   1;    1.2;  -1.6;   -3.9;    4.30;  5.84; 142.1;    82.6;   9.6; -15.00;  -999;   28.8;eor
  1346;19560401;19560430;   5;   1;    2.3;  -0.5;   -2.7;    4.20;  6.16; 135.5;   168.0;   9.4; -11.80;  -999;   35.7;eor
  1346;19560501;19560531;   5;   1;    9.7;   6.5;    3.5;    3.80;  5.20; 201.1;   157.5;  20.6;  -5.00;  -999;   27.2;eor
  1346;19560601;19560630;   5;   1;    8.3;   5.8;    3.3;    3.80;  6.88; 112.1;   157.8;  15.2;  -2.00;  -999;   34.6;eor
  1346;19560701;19560731;   5;   1;   13.3;   9.9;    7.4;    4.40;  5.68; 197.4;   294.8;  20.5;   3.90;  -999;   70.1;eor
  1346;19560801;19560831;   5;   1;   11.2;   8.3;    5.7;    4.60;  6.00; 157.3;   334.5;  23.8;   1.60;  -999;   41.1;eor
  1346;19560901;19560930;   5;   1;   13.1;  10.2;    7.2;    4.10;  4.56; 189.3;   127.4;  18.4;   2.60;  -999;   31.2;eor
  1346;19561001;19561031;   5;   1;    5.4;   3.1;    1.3;    4.40;  5.04; 134.3;   191.7;  15.5;  -6.30;  -999;   25.6;eor
  1346;19561101;19561130;   5;   1;   -0.3;  -2.5;   -4.9;    4.80;  6.00;  82.7;    91.4;  10.0; -12.60;  -999;   17.0;eor
  1346;19561201;19561231;   5;   1;   -0.6;  -2.4;   -4.5;    4.80;  5.92;  67.5;    69.0;   7.6; -13.60;  -999;   18.1;eor
  1346;19570101;19570131;   5;   1;   -0.6;  -3.1;   -5.5;    5.60;  5.28; 111.5;   105.8;   8.2; -16.60;  -999;   15.8;eor
  1346;19570201;19570228;   5;   1;    0.7;  -1.3;   -3.2;    5.90;  6.80;  50.9;   253.4;   9.5;  -9.50;  -999;   55.7;eor
  1346;19570301;19570331;   5;   1;    5.8;   3.1;    0.6;    4.40;  4.88; 183.5;   114.9;  11.9;  -8.70;  -999;   37.8;eor
  1346;19570401;19570430;   5;   1;    4.5;   1.7;   -0.9;    3.80;  6.16; 139.8;    66.9;  11.7;  -7.60;  -999;   13.1;eor
  1346;19570501;19570531;   5;   1;    5.2;   2.2;   -0.3;    4.20;  6.32; 141.0;    78.5;  14.3;  -8.30;  -999;   15.8;eor
  1346;19570601;19570630;   5;   1;   13.3;  10.0;    7.4;    3.90;  5.76; 187.9;   237.8;  21.4;   1.20;  -999;   27.2;eor
  1346;19570701;19570731;   5;   1;   13.6;  10.8;    8.5;    3.90;  5.68; 182.4;   216.0;  27.0;   2.50;  -999;   36.7;eor
  1346;19570801;19570831;   5;   1;   11.5;   8.8;    6.3;    4.20;  6.00; 162.4;   183.2;  19.0;   1.40;  -999;   33.5;eor
  1346;19570901;19570930;   5;   1;    9.3;   6.7;    4.6;    4.40;  6.24; 135.0;   224.7;  18.3;  -3.20;  -999;   45.2;eor
  1346;19571001;19571031;   5;   1;    8.7;   5.8;    3.0;    3.70;  3.60; 217.6;    46.2;  16.9;  -4.00;  -999;   24.6;eor
  1346;19571101;19571130;   5;   1;    3.9;   1.0;   -1.8;    4.40;  5.28; 109.3;    40.9;   9.8; -12.40;  -999;    9.8;eor
  1346;19571201;19571231;   5;   1;    0.2;  -2.5;   -5.0;    4.90;  5.52;  92.8;    70.5;   7.4; -13.10;  -999;   15.3;eor
  1346;19580101;19580131;   5;   1;   -0.9;  -3.2;   -5.5;    5.70;  5.84;  73.7;   166.0;   7.4; -12.90;  -999;   22.8;eor
  1346;19580201;19580228;   5;   1;    1.2;  -1.5;   -4.2;    6.50;  6.64;  64.1;   377.8;   9.0; -14.40;  -999;   58.4;eor
  1346;19580301;19580331;   5;   1;   -2.5;  -5.3;   -7.9;    4.40;  5.84; 133.7;    80.0;   7.1; -15.20;  -999;   25.0;eor
  1346;19580401;19580430;   5;   1;    1.3;  -1.5;   -4.2;    4.60;  6.08; 120.7;   145.9;   9.4; -10.90;  -999;   43.8;eor
  1346;19580501;19580531;   5;   1;   11.7;   8.0;    4.5;    4.40;  5.84; 176.5;   166.2;  17.5;  -2.50;  -999;   39.6;eor
  1346;19580601;19580630;   5;   1;   11.2;   8.0;    5.3;    4.20;  5.44; 206.0;   200.0;  17.7;  -0.60;  -999;   46.5;eor
  1346;19580701;19580731;   5;   1;   13.6;  10.7;    7.9;    4.30;  5.52; 188.9;   169.0;  21.2;   3.40;  -999;   31.1;eor
  1346;19580801;19580831;   5;   1;   15.0;  11.6;    8.7;    4.20;  5.76; 185.3;   190.9;  24.6;   4.00;  -999;   26.6;eor
  1346;19580901;19580930;   5;   1;   13.2;  10.2;    7.5;    3.80;  4.80; 170.2;   151.2;  21.4;   1.60;  -999;   52.3;eor
  1346;19581001;19581031;   5;   1;    6.9;   4.4;    2.0;    5.00;  4.96; 140.6;   145.6;  17.4;  -3.80;  -999;   21.3;eor
  1346;19581101;19581130;   5;   1;    3.8;   1.7;   -0.6;    3.90;  5.20; 110.9;   101.5;  11.4;  -4.20;  -999;   34.2;eor
  1346;19581201;19581231;   5;   1;    0.4;  -2.1;   -4.5;    6.00;  5.92;  85.9;   163.3;   8.2; -14.00;  -999;   26.2;eor
  1346;19590101;19590131;   5;   1;   -1.2;  -4.1;   -6.9;    6.20;  6.16;  73.8;   235.9;   8.8; -13.30;  -999;   27.6;eor
  1346;19590201;19590228;   5;   1;    4.0;   1.2;   -1.6;    3.40;  2.88; 215.9;    12.5;  11.4; -11.60;  -999;    5.5;eor
  1346;19590301;19590331;   5;   1;    4.0;   1.6;   -0.7;    3.60;  5.84; 115.0;   107.5;  10.3;  -5.20;  -999;   27.4;eor
  1346;19590401;19590430;   5;   1;    6.0;   2.9;    0.0;    4.90;  5.20; 167.6;   131.6;  14.8;  -8.80;  -999;   25.3;eor
  1346;19590501;19590531;   5;   1;    9.1;   6.4;    3.8;    3.50;  5.20; 210.6;   103.1;  16.0;  -3.40;  -999;   19.9;eor
  1346;19590601;19590630;   5;   1;   11.9;   9.2;    6.7;    3.50;  5.92; 165.7;   220.0;  18.6;   0.00;  -999;   27.4;eor
  1346;19590701;19590731;   5;   1;   16.1;  13.3;   10.7;    3.80;  4.08; 247.2;    96.1;  22.7;   3.60;  -999;   23.4;eor
  1346;19590801;19590831;   5;   1;   13.4;  10.5;    7.9;    3.70;  4.88; 208.7;    88.1;  19.2;   2.00;  -999;   19.3;eor
  1346;19590901;19590930;   5;   1;   13.2;  10.1;    7.4;    4.20;  2.56; 277.4;    23.3;  18.2;   1.90;  -999;   18.8;eor
  1346;19591001;19591031;   5;   1;    8.1;   5.0;    2.5;    4.00;  4.08; 172.3;   120.1;  14.8;  -4.50;  -999;   16.8;eor
  1346;19591101;19591130;   5;   1;    2.7;   0.7;   -1.4;    4.20;  5.28; 100.6;    55.5;  13.7;  -6.50;  -999;   13.0;eor
  1346;19591201;19591231;   5;   1;    1.2;  -1.1;   -3.9;    5.50;  5.92;  61.1;   170.8;  11.5;  -8.80;  -999;   23.9;eor
